Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.3801828,-8.9126734,45.4,18.9,18.8,311,20.3,28.1,51.9,6.34,0.0861,5.68,0.59,15.65,0.25,0.54,1.09,C1
53.3252097,-8.8507633,41.9,36.1,9.45,407,34,67.5,38.4,6.65,0.157,5.25,2.33,22.5,0.411,0.89,1.815,C1
53.3989501,-8.8904339,46.1,23.8,25,496,22.5,38.1,68.8,7.23,0.0965,6.44,0.86,21.2,0.307,0.83,1.455,C1
53.5990955,-8.9279575,39.2,15.15,25.9,136.5,19.55,21,45.3,5.54,0.1035,3.51,0.57,15.25,0.25,0.79,1.4,C1
53.4354334,-8.975187,53.9,26.6,12.35,1045,38.9,47.4,100,10.35,0.1395,9.18,1.07,23.7,0.614,0.79,1.57,C1
53.4198668,-8.9985358,46.3,19.35,10.8,659,24,30.6,70.1,8.49,0.111,5.78,0.97,18.2,0.47,0.71,1.11,C1
53.6455033,-9.1718282,82,20.8,12.45,123,14.65,39.1,36.5,7.32,0.0817,3.4,0.48,18.55,0.226,0.66,3.17,C1
53.4185576,-8.9819452,59.6,30.8,13.2,852,29.8,40.9,93.4,10.4,0.1395,8.01,0.94,30,0.541,0.8,1.27,C1
53.6815991,-9.1595417,50.2,20.4,23.4,626,21.2,30.5,66.7,9.08,0.0944,5.89,0.82,19.95,0.328,1,1.465,C1
53.431084,-9.10043,95,36.8,14.95,954,35.7,51,103.5,7.91,0.194,10.95,1.03,35.9,0.547,0.86,1.775,C1
53.1104632,-6.6444335,78.3,28.5,21,881,34.6,39.4,147,14.15,0.1525,12.05,1.31,46.2,0.883,1.14,1.8,C1
53.4469998,-9.0971989,65.9,19.2,32.1,736,34.4,26.8,70.1,12.6,0.1275,8.17,0.9,22.2,0.51,0.97,1.71,C1
53.628277,-9.1010184,50,21.3,29.4,350,27,30.5,66.3,6.1,0.085,7.02,0.73,17.3,0.224,0.6,1.19,C1
53.2166532,-6.9685118,87.1,22.9,20.7,990,43,31.5,136.5,9.95,0.1075,10.6,1.07,35.5,0.73,1.14,0.85,C1
53.1756323,-6.7395792,114.5,21.8,11.7,526,34,28.4,100.5,7.14,0.1095,7.4,0.9,33.3,0.537,0.84,1.24,C1
53.2145083,-6.5275731,74.4,26.2,18.5,800,27.1,34.7,98.9,23.9,0.1555,10.8,1.44,30.5,0.58,0.82,1.285,C1
53.685433,-9.1316301,30.9,8.83,14.55,114.5,10.45,13.5,33.6,5.01,0.0966,2.31,0.42,12.5,0.276,0.66,1.525,C1
53.6761151,-9.2169258,97.7,17.25,40.1,279,16.45,22.8,46.5,7.81,0.1075,5.16,0.74,18.7,0.229,0.85,2.72,C1
53.1808407,-6.8737475,80,18.45,12,968,21.3,25.1,105,8.7,0.0845,8.32,1.21,35.3,0.733,1.43,1.75,C1
53.2384992,-8.3757031,43.9,15.8,13.15,453,30.7,26.5,42.3,9.2,0.0878,7.08,0.9,13.85,0.319,0.58,1.69,C1
53.5569558,-9.1325,56.4,20.1,20.7,546,27.4,27.9,61.9,9.68,0.104,7.58,0.86,20.5,0.324,0.65,1.55,C1
53.5543243,-8.9741759,4.7,0.8,1.83,14.1,1.49,1.6,9,0.49,0.017,0.216,0.24,3.78,0.067,0.13,0.454,C1
53.5574756,-9.1616986,129.5,41.8,18.7,1160,33.7,54.5,74.9,11.6,0.1965,12.1,0.91,33.5,0.256,1.12,1.575,C1
53.4190646,-8.9181984,64.7,40.4,32.8,843,49.6,65.6,124,8.7,0.1575,13.1,1.24,26.6,0.418,0.76,1.785,C1
53.6274168,-9.1296997,50.5,14.5,9.56,261,17.2,17.1,40.1,4.63,0.0698,5.14,0.36,14.5,0.186,0.31,1.015,C1
53.4334719,-8.9487363,65,28.7,10.65,704,27.8,37.6,79.6,6.28,0.135,8.23,0.72,23.6,0.37,0.65,1.39,C1
53.5593512,-8.8869768,28.5,18.1,5.68,92.7,16.9,32.9,26.4,4.3,0.0759,3.19,0.38,12,0.159,0.49,1.05,C1
53.5039143,-8.8820065,45,20.6,13.7,141.5,25.5,30.3,65.4,4.3,0.0958,6.33,0.52,18.45,0.277,0.83,2.71,C1
53.5408528,-8.9200617,66.4,31,17.65,716,36.4,46.4,78.2,8.24,0.1285,9.09,1.03,22.4,0.341,0.82,1.58,C1
53.6452954,-9.2578653,229,26.5,19.1,477,18.85,44,52.4,5.66,0.101,6.16,1.24,16.45,0.352,0.69,1.795,C1
53.3808501,-8.942457,30.7,13.85,20.9,64.9,10.2,20.2,25,4.95,0.0639,2.31,0.35,11.75,0.155,0.43,0.955,C1
53.2359008,-6.5121307,88.7,28.7,19.2,959,26.1,40.2,99.2,26.9,0.1915,13,1.5,33.4,0.56,1.09,1.035,C1
53.4546194,-9.2361767,73.6,25.8,9.58,594,16.55,35.4,75.1,5.34,0.1085,5.65,1.17,30.2,0.205,0.67,1.055,C1
53.2122795,-6.5770926,228,33.3,20.6,1540,40.1,41,107.5,21.9,0.1345,10.95,2.71,46.8,0.828,1,3.54,C1
53.3745088,-9.0344522,107,36.3,24.2,841,27.9,43.3,89.5,13.85,0.1665,9.18,0.58,26.3,0.409,0.89,1.735,C1
53.4012313,-8.9811855,145.5,51.1,21.5,310,36.8,71,94.4,5.86,0.226,10.5,0.59,37,0.187,1.05,1.54,C1
53.3964829,-8.9449219,51.2,30.1,23.4,578,30.9,42.1,63.5,9.14,0.1165,8.33,0.86,20.3,0.366,0.59,1.49,C1
53.3467482,-7.2650204,122,55.6,28.5,1165,82.1,57.1,133.5,11.3,0.1075,19.85,1.22,23.5,0.61,1.02,1.31,C1
53.1025716,-6.790137,72,24.5,12.3,1210,30.5,30.1,113.5,9.11,0.0757,9.09,1.07,35.8,0.641,0.72,0.963,C1
53.2131013,-6.9934154,79,25.1,19.55,1060,39.4,32.6,138,10.85,0.0948,10.35,1.2,30.5,0.828,0.87,1.33,C1
53.5262847,-8.8204669,19.8,14.3,6.17,485,15.95,28,54.4,4.49,0.0851,3.82,0.91,18.1,0.341,0.46,0.901,C1
53.4324253,-9.0420266,95.5,38.6,13.85,964,33.3,45.5,94.7,10.5,0.152,10.35,0.8,32.1,0.385,0.68,1.71,C1
53.5276288,-8.860634,36.1,30.3,11.2,106,29.5,43,67,5.76,0.119,4.71,0.59,20.2,0.226,0.71,1.165,C1
53.4740878,-8.8863279,60.6,20.4,26.1,699,20.9,29.7,59.5,5.66,0.0659,4.03,0.32,15.4,0.189,0.38,1.77,C1
53.3641346,-8.8237637,27.5,19.35,12.7,363,21.2,39.7,30.7,5.91,0.095,4.87,0.77,14.6,0.241,0.47,1.245,C1
53.1249541,-6.5510884,47.7,18.35,14.6,851,19.9,27.7,81,9.66,0.21,8.84,1.17,35.5,0.543,1.4,1.1,C1
53.1093738,-6.8260092,76.8,22.6,15.75,1080,31.4,32.6,126,8.42,0.0941,9.51,1.12,34,0.597,1.09,0.858,C1
53.3134147,-8.8491185,38.8,31.8,17.7,675,26.7,52.5,50.4,8.05,0.143,4.55,1.9,17.5,0.356,0.69,1.485,C1
53.6132237,-8.9526393,47.8,19.45,10.45,151,16.45,27.7,26,3.32,0.0753,3.59,0.25,11.25,0.175,0.42,2.28,C1
53.451847,-9.1924427,67.9,23.8,26.8,809,32.6,33.9,96.8,11,0.169,8.46,1.25,26.7,0.412,0.89,1.74,C1
53.4188162,-9.0790709,73.9,37.4,9.59,743,24.9,43.5,64.3,6.15,0.1735,7.08,0.82,28.3,0.339,0.72,1.385,C1
53.4669849,-9.2167643,85.2,33.2,12.45,681,29.1,45.1,88.5,15.8,0.135,5.9,1.92,33.5,0.385,0.9,1.17,C1
53.384924,-8.8597981,75.4,39.5,15.25,196,31.7,56.8,136,24.2,0.1375,6.04,1.53,21.9,0.235,0.8,1.81,C1
53.6824222,-9.1057444,29.9,19.5,16.15,684,17.6,33.2,68.4,5.26,0.0726,4.84,0.61,20.8,0.346,0.45,1.105,C1
53.8307377,-7.5562675,96,74.8,23.6,375,52.4,68.9,65.5,5.29,0.132,12.15,0.47,19.1,0.341,1.12,0.794,C1
53.30862,-7.0922682,91.5,34.9,23,1615,62.2,40,163.5,8.59,0.0881,13.3,1.26,32.3,0.579,0.79,0.734,C1
53.4831576,-7.0293446,84.8,20,22,382,34.2,30.3,66,6.01,0.0954,7.37,0.69,17.25,0.668,0.48,1.37,C1
53.4922482,-8.8514953,36,14.3,11.25,130,23.8,28.1,53.3,11.9,0.0941,4.57,0.83,14.65,0.234,0.52,1.55,C1
53.3579581,-8.9202339,50.2,23.5,26.6,302,19.4,34.5,53.3,8.76,0.116,5.59,0.63,16.9,0.265,0.56,1.365,C1
53.1067183,-6.9721606,59.5,17.35,13.65,897,25.5,24.6,79.6,8.79,0.116,7.97,0.95,21.5,0.462,0.77,0.785,C1
53.1535198,-6.6440636,108,23.3,13.75,433,26.6,35,88.2,9.36,0.135,6.69,1.39,32.8,0.409,0.82,1.9,C1
53.6496613,-9.1029817,56.6,23.7,13.6,878,18.05,36.8,81.6,6.03,0.092,5.32,0.85,16.75,0.223,0.64,1.19,C1
53.3986516,-8.8191531,27.3,17.2,16.8,315,21.2,27.2,41.5,5.34,0.0794,5.84,0.91,11.35,0.275,0.58,0.915,C1
53.2673573,-7.0618637,70.1,24.6,11.75,1345,33.6,30.7,109,8.94,0.0836,10.4,1.28,28.1,0.477,0.8,0.924,C1
53.941799,-8.6858314,95.7,13.55,19.7,162,6.85,18.1,21.3,5.83,0.1145,2.55,0.56,14.65,0.188,0.92,1.545,C1
53.2852639,-6.7215093,70.5,25.3,20.2,1140,41,32.9,128.5,9.2,0.0986,10.35,1.41,33.5,0.877,0.82,1.135,C1
53.4706843,-9.0117303,61.9,33.4,15.5,777,39.5,48.5,94.7,9.44,0.141,8.51,1.02,30.1,0.445,0.72,1.745,C1
53.8271984,-8.7751999,23.5,10.15,11.05,493,7.85,16.3,39.5,4.32,0.0949,2.9,1.05,11.3,0.248,0.56,0.803,C1
53.4323887,-8.8541052,24.9,17.8,19.75,304,15.7,24.2,49.6,6.51,0.0812,4.09,0.7,15.95,0.223,0.52,1.385,C1
53.4863016,-8.9514057,46.3,21.3,20.3,452,25.1,27.8,72.3,5.2,0.0895,5.9,0.57,16.45,0.29,0.51,1.15,C1
53.4893808,-9.1331251,52.8,25.6,19.05,585,27.1,31.3,62.5,7.79,0.1205,7.12,1.11,17.25,0.275,0.66,2.2,C1
53.4599279,-9.2484659,76.8,28.9,12.7,463,29,40.3,93.5,13.9,0.1385,6.49,1.94,37.4,0.474,0.88,1.935,C1
53.1954185,-6.6430256,85.6,23.9,25.3,1355,38.9,35.1,134,14.95,0.176,11.45,2.66,50.4,1.1,1.21,1.13,C1
53.5078877,-9.0497546,50.5,25.3,24.9,834,32.5,27.1,59,9.3,0.15,9.17,1.05,19.45,0.375,0.73,1.515,C1
53.4514386,-9.2186832,107,36,21.6,644,34.3,45.2,131,12.3,0.224,8.34,2.11,44,0.363,1.03,1.83,C1
53.5960909,-8.9813589,48.6,21.3,13.7,755,25.5,28.3,75.3,5.79,0.0964,6.7,0.76,14.95,0.286,0.67,1.16,C1
53.5198255,-9.0073221,43.3,26.7,13.4,427,40.9,40.6,79.8,8.2,0.149,7.19,1.87,19.2,0.453,1.02,2.24,C1
53.5223086,-9.1277612,89.7,28.7,21.2,681,34.7,33.1,90.7,10.75,0.1335,8.37,1.39,28.2,0.376,0.71,1.34,C1
53.5606876,-9.2529849,77.5,21.2,25.7,270,12.45,33.3,44.3,5.19,0.125,4.84,0.42,24.9,0.252,0.81,1.63,C1
53.1476818,-6.1585146,62.8,19.05,11.4,1425,6.65,31.8,37.1,12.65,0.356,6.98,0.7,39.8,0.584,1.57,0.694,C1
53.4870566,-8.9157035,37.5,19.85,7.77,335,23.2,26.9,52.2,6.29,0.092,5.28,0.6,15.05,0.337,0.44,1.595,C1
53.4523996,-8.8258465,20.6,12.2,27,153.5,13.25,17.7,36.2,5.01,0.065,2.99,0.47,12.55,0.236,0.49,1.145,C1
53.5049648,-8.9190885,5.9,0.84,2.27,7.1,1.47,2,20.4,0.73,0.0266,0.207,0.21,9.55,0.142,0.23,0.422,C1
53.3000372,-6.7274578,77.7,22.8,17.8,1170,40.8,29,129,9.14,0.0942,9.87,1.58,32.9,0.848,1.47,1.15,C1
53.5032576,-8.9490124,35.4,17,8.93,232,19.8,25.8,46.3,4.41,0.0807,4.67,0.54,16.7,0.266,0.48,0.851,C1
53.2000255,-6.9484851,70.4,21.8,19.3,1230,32.8,30.4,106.5,9.82,0.1065,11.8,1.19,28.8,0.538,0.7,0.992,C1
53.5759543,-8.8255946,21.3,14.85,6.17,54.2,15.05,23.1,22.8,3.75,0.0623,2.5,0.4,11.1,0.119,0.49,1.04,C1
53.6513296,-8.9825805,20,7.91,16.2,95.7,9.71,13.4,22.3,4.12,0.0603,2.39,0.57,9.24,0.135,0.52,1.01,C1
53.5421611,-9.1330405,55.2,19.6,33.4,878,17.15,34.6,58.7,9.12,0.1045,5.95,1.14,21.1,0.252,0.76,1.12,C1
53.1529522,-6.4683317,90.9,13.1,14.4,1080,7.92,22.8,71.4,17.3,0.626,4.6,1.05,41.8,0.221,3.87,4.21,C1
53.4511654,-8.953059,41.1,27.1,11.25,413,29.4,42.6,57.3,8.15,0.1165,5.93,0.99,21.1,0.428,0.65,1.295,C1
53.1379449,-6.7861992,57.8,17,15,797,21.7,23.3,100.5,7.55,0.0727,7.08,0.91,38.3,0.521,1.37,0.644,C1
53.5950022,-9.0160113,39.6,22.6,15.95,264,27.4,40.3,58,7.19,0.0854,6.26,0.59,17.85,0.338,0.71,1.25,C1
53.4741593,-8.8196422,5.7,0.69,2.25,5.5,0.82,1.4,8.9,1.16,0.0434,0.176,0.21,11.55,0.156,0.32,0.088,C1
53.5044336,-9.0694427,40.1,16.4,27.8,619,23.5,21.9,52.8,7.46,0.1085,8.45,0.84,15.25,0.267,0.64,1.02,C1
53.4495356,-8.9790621,59.1,28,20.8,649,30.7,44.1,71.5,10.65,0.1345,6.89,0.73,27.5,0.492,0.68,1.22,C1
53.3586369,-6.7011838,95,28.2,25.7,435,38.3,39.6,121.5,6.67,0.106,7.56,1.27,37.7,0.718,0.86,1.33,C1
53.5769186,-8.9855197,42.5,21.8,20.1,285,28,30.1,60.3,6.73,0.0891,6.5,0.82,17.05,0.314,0.63,1.095,C1
53.5011068,-9.0140066,57.5,24,16.85,390,41.3,36.4,77.1,8.1,0.118,8.09,1.08,19.3,0.33,0.83,1.08,C1
53.6098593,-9.0122582,40.7,24.4,22.5,212,25.8,31.3,60.6,8.9,0.1125,5.75,1.06,16,0.295,0.73,1.87,C1
53.6086347,-9.048066,23.1,11.55,11.5,30.5,10.35,14.3,25.4,2.91,0.1005,1.365,0.38,10.45,0.144,0.44,0.544,C1
53.1956351,-6.555244,75.1,29.3,18.65,1140,33.2,44.6,109,14.6,0.172,12.1,1.57,31.2,0.856,0.59,1.005,C1
53.4477644,-9.0051653,64,26.5,20.6,891,30.8,38.1,98.6,8.74,0.174,6.31,0.86,22,0.534,0.69,0.967,C1
53.2271273,-6.5460825,104,29,23.6,1380,33.2,40.9,129.5,24.5,0.306,12.35,1.93,34.5,0.867,0.85,1.4,C1
53.3406753,-7.081138,99,38.1,24.8,1540,52.9,40.3,143,9.39,0.1385,13.4,1.63,38.4,0.595,1.08,1.205,C1
53.2104709,-6.4268523,49.7,14.2,10.5,1445,5.53,22.9,46,44.8,0.36,6.65,1.17,45.6,0.355,1.35,1.11,C1
53.1279649,-6.8259507,73.7,16.4,12.95,962,17.8,22.7,96.9,5.99,0.1195,6.71,0.95,36.4,0.496,1.69,0.703,C1
53.3250024,-6.8104607,71.9,26.3,22.5,1135,51.7,33.8,144,10.25,0.13,11.9,1.66,28.4,0.883,0.69,0.866,C1
53.4906431,-9.075243,37.6,16.95,22.3,870,33.4,19.6,56,6.88,0.1615,9.63,0.91,12,0.264,0.79,1.135,C1
53.4707757,-8.9180186,35.4,25.3,9.45,596,26.1,43,75.3,4.91,0.11,5.76,0.85,18.15,0.257,0.5,1.32,C1
53.1611938,-6.6043952,61.3,22.8,17.9,1055,29.4,33.2,108.5,12.15,0.1495,9.96,1.26,30.3,0.829,0.66,0.758,C1
53.3820539,-7.1695873,84.7,21.8,15.05,453,27.7,23.9,104.5,6.54,0.106,6.7,0.93,19.65,0.328,0.65,0.945,C1
53.3256761,-7.0773033,82.8,33.7,17.35,1165,44.2,37.8,138,8.47,0.134,12.1,1.38,31.8,0.554,0.92,0.713,C1
53.4514147,-8.852214,41.7,18.9,16.85,392,24.9,28.6,60.7,5.68,0.0942,6.16,0.73,15.25,0.309,0.51,1.075,C1
53.5064617,-8.9795442,85.9,40.9,18.4,638,44.2,57.6,134.5,9.83,0.213,10.1,0.95,30.6,0.477,0.82,1.405,C1
53.4324999,-8.8845147,34.7,24.7,11.05,209,29.5,42.9,61.3,6.92,0.128,7.07,1.07,16.1,0.32,0.53,1.005,C1
53.2679731,-7.1105455,84.5,24.3,17.05,1245,40.2,28.9,120.5,9.63,0.0889,10.65,1.74,28.9,0.569,0.63,0.928,C1
53.6174649,-9.0716472,50.5,22.2,29.9,274,22,30.6,56.2,6.63,0.083,5.85,0.67,15.95,0.252,0.51,1.32,C1
53.8708479,-8.7138593,34.8,14.65,23.4,1040,18.15,22.3,61.4,11.05,0.066,5.63,1.13,15.55,0.309,0.62,1.34,C1
53.1409601,-6.6802805,70.7,25.1,16.1,1115,27.8,42.4,134.5,11.25,0.115,9.74,1.9,38.8,0.705,0.69,0.736,C1
53.1890528,-8.3102855,43.6,17.65,23.2,1095,27.3,27.4,75.5,9.64,0.137,7.72,1.33,22,0.315,0.63,1.18,C1
53.5389304,-9.1954009,56.6,19.85,11.05,368,14.35,27.3,43.6,6.29,0.104,5.35,0.66,15.85,0.193,0.58,1.33,C1
53.8510485,-8.5910804,5.3,0.63,1.65,8,0.74,1.2,11.5,0.98,0.0319,0.167,0.18,12.15,0.146,0.24,0.055,C1
53.6472814,-9.0154829,36.6,17.7,21.5,957,19.85,29.4,75,5.66,0.0694,5.52,0.83,10.9,0.261,0.53,1.39,C1
53.6703934,-9.0444232,38.5,16.8,8.52,258,14.1,25.6,55.3,4.48,0.0573,3.34,0.62,11.55,0.178,0.54,1.055,C1
53.993815,-8.6879205,40.6,8.34,9.04,35.2,5.58,12.1,13.1,3.77,0.0517,1.54,0.31,8.55,0.108,0.61,0.5,C1
53.9148976,-8.595253,58.9,11.5,10.05,107,5.6,21.9,10.2,5.77,0.0458,1.25,0.34,6.85,0.15,0.29,1.13,C1
53.7992994,-8.8001365,21.9,4.49,18.05,64.4,2.62,8.1,16,3.29,0.0925,0.748,0.43,6.68,0.108,0.35,0.889,C1
53.5744993,-9.105116,50.4,18.85,16.85,507,21.7,26.3,53.1,6.51,0.1085,5.95,0.7,16.35,0.254,0.66,1.215,C1
53.9439131,-8.7514874,64,9.03,8.19,79,5.42,16.9,22.5,4.22,0.0572,2.74,0.36,10.6,0.148,0.6,0.759,C1
54.0119335,-8.6344651,47.1,9.66,13.15,134,10.15,13.3,35.3,5.37,0.0742,2.65,0.57,11.85,0.215,1.44,2.42,C1
53.9068633,-8.1417122,46.2,24.5,12.6,234,20.8,40,62.4,6.84,0.1295,5.43,1.15,15,0.289,0.92,1.225,C1
53.8997655,-8.6594032,83.9,22.7,28.2,965,25.1,34.5,76.4,11.5,0.101,9.03,1.55,22,0.279,0.68,1.58,C1
53.9228385,-8.6559003,33.4,8.09,6.84,202,5.69,13,21.6,2.97,0.0598,2.07,0.5,16.85,0.116,0.48,0.474,C1
53.8892659,-8.5596196,38.2,16.65,29.1,607,21.2,25.6,56.2,9.85,0.112,7.06,1.4,16.45,0.37,0.72,1.17,C1
53.9628987,-8.6510895,76.1,10.9,21.9,36.7,7.82,16,19.8,4.39,0.0805,2.24,0.46,12.75,0.221,0.76,0.82,C1
53.6824348,-9.0514409,51.9,14.1,8.98,139.5,14.95,19,26.6,4.14,0.0576,3.72,0.45,12.9,0.275,0.55,2.62,C1
53.6290688,-9.0488443,36.4,16.2,15.5,211,17.3,22.4,35.7,4.5,0.0718,4.28,0.69,13.65,0.239,0.78,0.697,C1
53.5982534,-9.1650827,104,44,13.9,193,23.4,52.1,48.4,5.87,0.126,6.4,0.37,26.6,0.157,0.8,1.42,C1
53.7798272,-8.8085494,21.4,10.25,33.2,141,7.14,14.8,30.8,4.18,0.0737,2.63,0.65,14.95,0.18,0.73,0.969,C1
53.9013237,-8.7448357,77,11.4,7.06,204,4.73,19.4,18.9,5.58,0.0559,2.26,0.53,11.7,0.139,0.52,0.59,C1
53.9567279,-8.6816128,50.6,14.95,21.6,447,6.68,28.1,38.6,4.08,0.0819,3.13,0.79,13,0.161,0.64,1.14,C1
53.9033686,-8.6913029,37.1,13.55,27,249,6.58,20.6,21.2,3.92,0.0606,2.37,0.56,9.73,0.158,0.47,1.225,C1
53.9028996,-8.7755046,39.5,5.95,17.9,125.5,2.59,19.8,20.2,4.05,0.077,1.625,0.45,15.95,0.147,2.54,0.585,C1
53.7969702,-8.7813806,33.7,14.45,23.7,547,12,25.8,44.3,7.8,0.0746,3.88,1.94,12.1,0.287,0.52,1.66,C1
53.6473636,-9.047665,24.6,10.25,19.95,23.7,7.48,10.9,19.1,2.6,0.0573,1.24,0.25,10.7,0.114,0.63,0.916,C1
53.8908301,-8.6198395,45.7,16.65,36.8,662,23.7,24.8,68.3,9.33,0.1205,7.84,1.04,18.45,0.341,0.92,1.19,C1
53.9361027,-8.6602192,74.4,11.25,22.7,573,6.8,17.1,34.6,5.07,0.0628,3.17,0.61,14.8,0.186,1.13,0.907,C1
53.5920457,-9.1013904,66,25.5,16.5,692,29.1,37.8,66.9,7.11,0.0875,8.04,0.85,21.3,0.302,0.69,1.505,C1
53.8656423,-8.1086043,70.7,21.1,23.1,853,37.5,35,89.7,11.25,0.0944,12.2,2.23,20.2,0.512,0.76,1.365,C1
53.815606,-8.7472327,18.1,5.57,25,52.6,3.63,8,16.6,3.1,0.0341,0.997,0.41,7.46,0.156,0.53,0.59,C1
53.8142007,-8.8087855,33.7,15.85,19.75,654,13.15,23.6,53.4,7.39,0.0924,3.84,2.25,13.25,0.271,0.58,1.5,C1
53.9579657,-8.7159703,74.1,8.32,22.4,83.9,3.34,28.5,15.6,6.12,0.0526,1.72,0.55,9.28,0.186,0.61,0.883,C1
53.5963725,-9.0640901,41,16.15,31.1,237,22.4,23.5,46,7.66,0.0797,4.55,0.81,15.2,0.29,0.65,1.5,C1
53.8893092,-8.6026918,45.3,21.9,26.4,513,28.7,40.6,67.5,10.9,0.0987,9.05,1.55,17.15,0.324,0.69,1.725,C1
53.8461087,-8.7782991,19.1,4.27,20.3,24,3.1,5.3,16.5,2.4,0.0336,0.564,0.33,8.62,0.18,0.72,0.991,C1
53.6707264,-9.0182706,32,13.35,32,145.5,16.45,18.4,42.1,5.41,0.0664,3.63,0.62,11,0.238,0.53,1.4,C1
53.9004648,-8.6295358,66.4,5.44,17.4,210,3.77,8.2,25,3.69,0.0593,1.62,0.47,17.3,0.135,1.88,1.33,C1
53.7717393,-8.7333347,22.6,6.36,19.1,44.1,3.44,8,17.5,3.28,0.0455,0.837,0.3,10.8,0.129,1.39,0.891,C1
53.610498,-9.1027014,67.9,30,21,499,31.5,39.4,79.3,7.07,0.0911,8.36,0.66,24.1,0.299,0.66,2,C1
53.8438655,-8.6134792,28.2,10.3,20.9,188,10.2,15.2,27.5,5.49,0.0566,2.96,0.57,9.82,0.21,0.45,1.11,C1
53.908912,-8.601087,87.1,11.4,25.1,121,8.48,25.7,19.5,14.65,0.0862,2.95,0.89,15.3,0.239,0.68,1.18,C1
53.7889823,-8.7045794,24.3,6.76,36.1,201,8.33,8.7,21.1,8.12,0.0662,2.45,0.5,13.7,0.326,0.67,1.05,C1
53.1273624,-7.7756175,38.6,13.6,8.43,815,17.45,23.2,55.8,5.96,0.0522,5.82,0.87,16.6,0.286,0.41,0.766,C1
53.7746752,-8.7036726,24.7,8.46,43.4,195.5,7.39,14,41.3,4.66,0.0503,2.31,0.56,13.7,0.259,0.5,1.635,C1
53.718147,-8.7759964,5.5,0.66,2.57,4.8,0.71,1.1,17.5,1.14,0.0373,0.135,0.2,12.95,0.156,0.24,0.068,C1
53.8320548,-8.4102418,34.6,8,37.4,181.5,5.07,11.2,20.3,3.44,0.0642,2.39,0.44,12.45,0.145,0.83,0.567,C1
53.7566078,-8.7832998,37.1,17.65,32,416,10.1,32.9,48.5,3.85,0.0596,3.77,0.79,14.65,0.158,0.85,1.58,C1
53.8127419,-7.5257616,58.5,68.3,23.3,177.5,39.1,52.3,44.1,2.66,0.0895,6.79,0.32,12.3,0.267,0.84,1.215,C1
53.3119704,-8.460483,39.6,24.5,30.8,291,23.5,28.5,65.7,9.42,0.0972,7.27,1.57,17,0.326,0.71,1.35,C1
53.8715376,-7.6311324,62.9,41.3,20.1,224,28.1,41.2,55.3,4.98,0.1125,8.59,0.34,18.9,0.266,0.66,0.711,C1
53.8470984,-8.5546817,35.3,10.15,22.1,69.4,7.27,14.5,23.1,4.88,0.0627,1.815,0.41,12.4,0.179,0.49,0.98,C1
53.8522608,-8.5296014,36.4,8.48,10.05,91.4,11.75,10.4,27,2.96,0.0577,2.94,0.37,10.6,0.154,0.68,0.696,C1
53.6735903,-7.5915281,35.9,21.8,17.15,384,25.9,27.6,80.7,7.32,0.0781,7.92,1.9,18.6,0.419,0.63,0.819,C1
53.8152787,-8.1624612,51,23.9,27.9,935,33,40,74.1,11.75,0.101,10.1,1.54,23.2,0.557,0.72,0.957,C1
53.7263791,-8.6617488,50.6,9.16,13.2,140.5,9.59,13.1,47.2,16.05,0.0438,3.34,0.8,20.8,0.181,0.47,1.795,C1
53.9710846,-8.1738234,54.9,27.2,20.4,946,22,39.1,104,8.12,0.106,8.76,2,19.05,0.307,0.88,1.075,C1
53.7760689,-8.5563087,29.8,5.53,22.7,32.9,2.29,10.7,15.1,3.2,0.0308,0.598,0.24,10.5,0.137,0.65,0.714,C1
54.0083014,-8.1703937,110,20.6,14,265,21.2,27.3,68.9,7.81,0.0972,6.94,1.13,18.65,0.283,0.8,1.345,C1
53.8163952,-8.5838215,28.1,7.41,8.34,236,9.65,13.5,32.4,5.22,0.0449,2.87,0.93,9.7,0.19,0.85,1.28,C1
53.6899903,-8.5519347,28.7,9.96,12.4,342,10.95,17.7,29.7,7.15,0.0475,3.86,0.81,12.95,0.209,0.54,1.195,C1
53.3923848,-9.0756816,66.9,25,12.1,829,16.95,28.3,96.8,8.19,0.1075,6.57,0.6,31,0.392,0.73,1.3,C1
53.3101816,-8.4367903,24.8,15.5,14.95,82.8,20.5,15.5,44.1,3.98,0.0915,2.87,1.07,18,0.301,0.71,7.34,C1
53.8249427,-8.6756918,10.7,0.71,2.29,4.5,0.91,1.4,13.6,0.81,0.0236,0.235,0.29,9.56,0.155,0.26,0.101,C1
53.9992369,-8.097224,96.9,14.7,17.3,214,20.9,39.4,40,3.7,0.0689,6.1,1.47,11.05,0.404,0.49,1.655,C1
53.9062139,-7.6273271,54.4,12.25,14.4,102,15.6,13.5,32.7,5.28,0.0609,5.16,0.54,19.05,0.282,0.31,0.361,C1
53.8166653,-8.1909487,45.7,25.5,14.05,440,36,40.7,64.4,10.25,0.0961,9.82,0.87,18.25,0.47,0.7,1.335,C1
53.2935624,-8.4957365,39.1,28.2,31.1,576,45.2,28.8,83.3,10.2,0.116,10,1.95,16.3,0.455,1.02,1.67,C1
53.760123,-7.9044806,70.9,23.9,16.65,893,25.9,31.5,126.5,12.3,0.0772,7.99,1.36,32.8,0.38,0.87,1.13,C1
